time,open,high,low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing
2021-12-30 01:00:00,6.76,6.797,6.705,6.786,28599.40000000,1640826899999,193119.60700000,632,21015.90000000,142057.32790000,0
2021-12-30 00:45:00,6.771,6.793,6.731,6.752,12531.10000000,1640825999999,84664.72830000,399,4790.90000000,32386.03650000,0
2021-12-30 00:30:00,6.776,6.822,6.761,6.767,22692.80000000,1640825099999,154138.12680000,557,10566.50000000,71821.27640000,0
2021-12-30 00:15:00,6.739,6.826,6.63,6.762,71909.60000000,1640824199999,483315.04220000,1874,37662.20000000,253323.37730000,0
2021-12-30 00:00:00,6.802,6.824,6.683,6.736,46455.60000000,1640823299999,313374.75240000,1001,19438.30000000,131129.37010000,0
2021-12-29 23:45:00,6.735,6.809,6.705,6.803,32525.40000000,1640822399999,220177.63710000,772,17813.90000000,120609.33300000,0
2021-12-29 23:30:00,6.769,6.799,6.709,6.736,65771.80000000,1640821499999,444150.05300000,954,29212.70000000,197341.46400000,0
2021-12-29 23:15:00,6.854,6.859,6.713,6.771,147756.90000000,1640820599999,1001909.61660000,2418,63097.10000000,427241.65590000,0
2021-12-29 23:00:00,6.9,6.934,6.833,6.855,44472.00000000,1640819699999,305557.22080000,722,18127.40000000,124651.17960000,0
2021-12-29 22:45:00,6.971,6.971,6.875,6.894,13387.80000000,1640818799999,92629.27760000,408,3430.60000000,23726.43950000,0
2021-12-29 22:30:00,6.954,6.994,6.932,6.974,12439.10000000,1640817899999,86674.83620000,323,7457.60000000,51968.60400000,0
2021-12-29 22:15:00,6.888,6.965,6.88,6.949,23582.50000000,1640816999999,163465.89720000,389,15780.10000000,109342.68450000,0
2021-12-29 22:00:00,6.913,6.92,6.872,6.886,14885.50000000,1640816099999,102571.05410000,276,7858.70000000,54110.78630000,0
2021-12-29 21:45:00,6.911,6.928,6.861,6.91,30544.40000000,1640815199999,210748.44420000,450,15048.50000000,103696.28920000,0
2021-12-29 21:30:00,6.936,6.961,6.85,6.912,83282.60000000,1640814299999,572530.72700000,931,22250.70000000,153214.95810000,0
2021-12-29 21:15:00,6.877,6.954,6.877,6.938,26057.10000000,1640813399999,180197.00940000,546,12404.70000000,85858.84860000,0
2021-12-29 21:00:00,6.973,6.985,6.849,6.882,125907.10000000,1640812499999,867199.29970000,1535,41545.10000000,286306.03440000,0
2021-12-29 20:45:00,7.018,7.042,6.947,6.972,32628.70000000,1640811599999,228060.61890000,742,14185.40000000,99140.38320000,0
2021-12-29 20:30:00,7.002,7.072,6.994,7.016,25100.90000000,1640810699999,176583.58600000,640,12909.10000000,90783.12120000,0
2021-12-29 20:15:00,6.987,7.01,6.966,6.997,19008.20000000,1640809799999,132841.05260000,443,6921.80000000,48382.14750000,0
2021-12-29 20:00:00,6.97,7.057,6.925,6.979,104437.50000000,1640808899999,729397.89100000,1289,51588.30000000,361951.34760000,0
2021-12-29 19:45:00,6.994,7.011,6.949,6.972,12841.40000000,1640807999999,89619.06110000,337,6582.50000000,45947.42340000,0
2021-12-29 19:30:00,7.081,7.086,6.955,6.989,30814.20000000,1640807099999,215903.05540000,754,14384.60000000,100752.92810000,0
2021-12-29 19:15:00,7.057,7.079,7.035,7.076,23902.40000000,1640806199999,168692.28430000,247,10393.70000000,73334.34740000,0
2021-12-29 19:00:00,7.099,7.109,7.032,7.054,22471.20000000,1640805299999,158861.54190000,396,13521.20000000,95543.53980000,0
2021-12-29 18:45:00,7.093,7.107,7.055,7.1,17371.50000000,1640804399999,122937.17960000,384,8900.10000000,63040.25780000,0
2021-12-29 18:30:00,7.149,7.173,7.086,7.091,11471.10000000,1640803499999,81850.79360000,314,3823.90000000,27305.38860000,0
